city_name_list,continent_name,country_name,latitude,longitude
Manda Island=Lamu,Africa,Kenya,-227169,4090201
Lalomalava,Oceania,Samoa,-1392,-172
Laval,Europe,France,4807632,-76115
Lawton,North America,United States,3456758,-9841672
Lawton,North America,United States,3460869,-9839033
Los Angeles,North America,United States,33942536,-118408075
Los Angeles,North America,United States,3405223,-11824368
Ladysmith,Africa,South Africa,-2858158,2975141
Ladysmith,Africa,South Africa,-2855874,2977896
Bom Jesus Da Lapa,South America,Brazil,-13262086,-43408114
Leeds,Europe,United Kingdom,538659,-166057
Leeds,Europe,United Kingdom,5379648,-154785
Lubbock,North America,United States,33663639,-101822778
Lubbock,North America,United States,3357786,-10185517
Lübeck=Hamburg,Europe,Germany,53805367,10719222
Lübeck,Europe,Germany,5386893,1068729
Khujand,Asia,Tajikistan,402154,696947
Khujand,Asia,Tajikistan,4028256,6962216
Latrobe,North America,United States,40275939,-79404797
Latrobe,North America,United States,4032118,-7937948
North Platte,North America,United States,41126211,-100683656
North Platte,North America,United States,4112389,-10076542
Paris,Europe,France,4896944,244139
Sydney,Oceania,Australia,-3358806,15132302
Albi,Europe,France,43913887,2113056
Albi,Europe,France,439298,2148
Labuan Bajo,Asia,Indonesia,-84857,1198893
Labuan Bajo,Asia,Indonesia,-84964,1198877
Liboi Airport,Africa,Kenya,4,4095
Liberal,North America,United States,37044222,-10095986
Liberal,North America,United States,3704308,-100921
Luabo,Africa,Mozambique,-185,3617
Lake Baringo,Africa,Kenya,6661,3610419
Lake Baringo,Africa,Kenya,62936,360728
Lusambo,Africa,Democratic Republic of the Congo,-496983,2344963
Lusambo,Africa,Democratic Republic of the Congo,-497503,2344391
Long Banga,Asia,Malaysia,32,1154
Long Banga,Asia,Malaysia,32,11538333
Lambaréné,Africa,Gabon,-70439,1024572
Lambaréné,Africa,Gabon,-7001,1024055
Lábrea,South America,Brazil,-727897,-647695
Lábrea,South America,Brazil,-726435,-6479638
Labasa,Oceania,Fiji,-1646564,17933859
Labasa,Oceania,Fiji,-164332,17936451
Lumberton,North America,United States,346,-7907
Lumberton,North America,United States,3461822,-7900864
Labuan,Asia,Malaysia,53,11525
Labuan,Asia,Malaysia,533333,1152
Libreville,Africa,Gabon,4586,9412283
Libreville,Africa,Gabon,39241,945356
Long Bawan,Asia,Indonesia,3883,1157
Long Bawan,Asia,Indonesia,389851,11567505
Lubang Island=Lubang=Bolboc,Asia,Philippines,13854,12010202
Lubang Island,Asia,Philippines,1377912,12019531
La Baule-Escoublac,Europe,France,4725,-2233
La Baule-Escoublac,Europe,France,4729221,-236395
Lucapa,Africa,Angola,-844155,2073197
Lucapa,Africa,Angola,-841915,2074466
Larnaca,Europe,Cyprus,34875117,3362485
Larnaca,Europe,Cyprus,3491667,3362917
Pontes e Lacerda,South America,Brazil,-138,-5992
Pontes e Lacerda,South America,Brazil,-1522611,-5933528
Lecce,Europe,Italy,40239228,18133325
Lecce,Europe,Italy,4035703,1817202
Louis Trichardt,Africa,South Africa,-2306185,2986414
Louis Trichardt,Africa,South Africa,-2304385,2990319
La Ceiba,North America,Honduras,15742481,-86853036
La Ceiba,North America,Honduras,1575971,-8678221
Río Dulce,North America,Guatemala,1566858,-8896248
Río Dulce,North America,Guatemala,1565825,-8900205
A Coruña,Europe,Spain,43302061,-8377256
A Coruña,Europe,Spain,4337135,-8396
Lake Charles,North America,United States,30126112,-93223335
Lake Charles,North America,United States,3021309,-932044
Laconia,North America,United States,4357,-7142
Laconia,North America,United States,4352785,-7147035
Łódź,Europe,Poland,5171667,194
Łódź,Europe,Poland,5177058,1947395
Columbus,North America,United States,39813786,-82927822
Pinar del Río,North America,Cuba,223361,-836419
Pinar del Río,North America,Cuba,224175,-8369806
La Cumbre,South America,Argentina,-31,-6453
La Cumbre,South America,Argentina,-3098201,-6449139
Balcanoona,Oceania,Australia,-30535,13933701
Balcanoona,Oceania,Australia,-3053713,1393026
Lague Airport,Africa,Republic of the Congo,-18,1487
Loncopue Airport,South America,Argentina,-3808,-7067
Lake City,North America,United States,3017892,-8257418
Lake City,North America,United States,3018968,-8263929
La Chorrera,South America,Colombia,-7333,-7302
La Chorrera,South America,Colombia,-73333,-7301667
"Longchuan, Guangsong Airport",Asia,China,2426638,9790169
Las Canas,North America,Costa Rica,104294,-8509311
Shijiazhuang=Luancheng District=Luancheng,Asia,China,3791306,11459166
Luancheng District=Luancheng,Asia,China,379029,114647
Luancheng District=Luancheng,Asia,China,3787917,11465167
Lucca,Europe,Italy,4383,1058
Lucca,Europe,Italy,4384357,1050585
Longyan,Asia,China,2566719,11674566
Longyan,Asia,China,2510722,1170225
London,Europe,United Kingdom,5150528,5528
Lecce,Europe,Italy,4034576,181663
Māldah,Asia,India,2501,88127
Māldah,Asia,India,2504237,8813867
Londrina,South America,Brazil,-23333625,-51130072
Londrina,South America,Brazil,-2331028,-5116278
Lindeman Island Airport,Oceania,Australia,-2045,1491
Tarbes-Lourdes-Pyrénées Airport,Europe,France,43178675,-6439
Leshukonskoye,Europe,Russia,649,4574
Leshukonskoye,Europe,Russia,648977,457655
Lord Howe Island,Oceania,Australia,-3152,1591
Lord Howe Island,Oceania,Australia,-3155938,15908581
Lindi,Africa,Tanzania,-985141,3975918
Lindi,Africa,Tanzania,-10,3971667
Linden,North America,United States,4063,-7425
Linden,North America,United States,4062205,-7424459
Lidköping,Europe,Sweden,5846484,1317072
Lidköping,Europe,Sweden,5850517,1315765
Ludington,North America,United States,4395,-8645
Ludington,North America,United States,4395528,-8645258
Lamidada,Asia,Nepal,2725251,8667168
Lamidada,Asia,Nepal,2725454,8667496
Laduani,South America,Suriname,437688,-554047
Laduani,South America,Suriname,437431,-5540139
Lawdar,Asia,Yemen,1388,4587
Lawdar,Asia,Yemen,1388282,4586859
Yichun,Asia,China,477514,129018
Yichun,Asia,China,4772143,12887529
Lahad Datu,Asia,Malaysia,503225,118324
Lahad Datu,Asia,Malaysia,502298,11832897
Landivisiau,Europe,France,48530258,-4151642
Landivisiau,Europe,France,4850784,-406833
Lansdowne Station,Oceania,Australia,-1758,1268
Saint-Laurent-du-Maroni,South America,French Guiana,548333,-5403333
Saint-Laurent-du-Maroni,South America,French Guiana,550101,-5402941
Derry,Europe,United Kingdom,5504278,-716111
Derry,Europe,United Kingdom,549981,-730934
Londolozi Private Game Reserve,Africa,South Africa,-2474839,3147403
Londolozi Private Game Reserve,Africa,South Africa,-2474839,3147403
Learmonth,Oceania,Australia,-22235556,114088611
Learmonth,Oceania,Australia,-2225,11408333
Lebanon,North America,United States,43626111,-72304194
Lebanon,North America,United States,4364229,-7225176
Lençóis,South America,Brazil,-124823,-41277
Lençóis,South America,Brazil,-1247259,-4130815
Saint Petersburg,Europe,Russia,5980029,302625
Saint Petersburg,Europe,Russia,5993863,3031413
Leesburg,North America,United States,2882542,-8180758
Leesburg,North America,United States,2881082,-8187786
Lebakeng Airport,Africa,Lesotho,-2978,2858
Aleg,Africa,Mauritania,1717,-1395
Le Havre,Europe,France,4953389,8806
Le Havre,Europe,France,494938,10767
Almería,Europe,Spain,3684394,-23701
Almería,Europe,Spain,3683814,-245974
Leipzig,Europe,Germany,5142126,1222195
Leipzig,Europe,Germany,5133962,1237129
Labé,Africa,Guinea,1133321,-1229623
Labé,Africa,Guinea,1131823,-1228332
Gapuwiyak,Oceania,Australia,-124989,135806
Gapuwiyak,Oceania,Australia,-125031,13581052
Lemmon,North America,United States,4592,-1021
León,Europe,Spain,42589,-565556
León,Europe,Spain,4260003,-557032
Lekoni,Africa,Gabon,-1683,143
Leopoldina,South America,Brazil,-215,-4265
Leopoldina,South America,Brazil,-2153194,-4264306
St Just,Europe,United Kingdom,501028,-567056
St Just,Europe,United Kingdom,5012379,-568065
Leinster,Oceania,Australia,-278433,120703
Leinster,Oceania,Australia,-2792028,1206967
Lesobeng,Africa,Lesotho,-298,2813
Lesobeng,Africa,Lesotho,-2975778,283589
Leticia,South America,Colombia,-4193549,-69943163
Leticia,South America,Colombia,-421528,-6994056
Andorra - La Seu d'Urgell Airport,Europe,Spain,42338611,1409167
Levuka,Oceania,Fiji,-1771236,17876114
Levuka,Oceania,Fiji,-176823,17883142
Lewiston,North America,United States,4404856,-7028647
Lewiston,North America,United States,4410035,-7021478
Lexington,North America,United States,3803702,-8460522
Lexington,North America,United States,3798869,-8447772
Lelystad,Europe,The Netherlands,52460278,5527222
Lelystad,Europe,The Netherlands,5250833,5475
La Esperanza,North America,Honduras,142,-8817
Langfang,Asia,China,3950758,11670137
Langfang,Asia,China,3950972,11669472
Lumbo,Africa,Mozambique,-1503,4067
Lanping Bai and Pumi Autonomous County,Asia,China,2665559,9953955
Lanping Bai and Pumi Autonomous County,Asia,China,2659541,9932004
Hampton,North America,United States,3708288,-7636055
Hampton,North America,United States,3702987,-7634522
Lufkin,North America,United States,3123408,-9475021
Lufkin,North America,United States,3133824,-947291
Lamerd,Asia,Iran,273684,531953
Lamerd,Asia,Iran,27334,53179
Louisburg,North America,United States,361,-783
Louisburg,North America,United States,3609904,-7830111
Kelafo East Airport,Africa,Ethiopia,5583,4418
Lakefield,Oceania,Australia,-1492,1443
Qiaoli=Linfen,Asia,China,3613108,11163757
Qiaoli=Linfen,Asia,China,3612028,11162722
Qiaoli=Linfen,Asia,China,3608889,11151889
La Fría,South America,Venezuela,823917,-7227103
La Fría,South America,Venezuela,821523,-7224888
Lafayette,North America,United States,30205278,-91987611
Lafayette,North America,United States,3022409,-9201984
Lomé,Africa,Togo,616561,125451
Lomé,Africa,Togo,613748,121227
New York City,North America,United States,4077607,-7387269
Long Beach,North America,United States,3381752,-11815229
Long Beach,North America,United States,3376696,-11818923
LaGrange,North America,United States,3300889,-850725
LaGrange,North America,United States,3303929,-8503133
La Grande,North America,United States,452893,-11800605
La Grande,North America,United States,4532458,-11808772
Lake Gregory Airport,Oceania,Australia,-2010914,12761873
Yuma,North America,United States,3286,-1144
Liège,Europe,Belgium,5063742,544322
Liège,Europe,Belgium,5063373,556749
Leigh Creek,Oceania,Australia,-3059833,13842583
Leigh Creek,Oceania,Australia,-3059308,13840027
Long Island=Deadman's Cay,North America,Bahamas,2317871,-75094
Long Island=Deadman's Cay,North America,Bahamas,2322936,-7511129
Long Island=Deadman's Cay,North America,Bahamas,2317919,-751131
Lugoj,Europe,Romania,456878,219158
Kuah=Langkawi Islands,Asia,Malaysia,632973,9972867
Kuah=Langkawi Islands,Asia,Malaysia,632649,998432
Kuah=Langkawi Islands,Asia,Malaysia,634567,9986349
Long Lellang,Asia,Malaysia,3417,1152
Long Lellang,Asia,Malaysia,345882,11518149
Laiagam,Oceania,Papua New Guinea,-533105,14379052
Linga Linga,Oceania,Papua New Guinea,-5683,1494
Langeoog,Europe,Germany,5375,7483
Langeoog,Europe,Germany,5375,748333
Legaspi,Asia,Philippines,131591,1237373
Legaspi,Asia,Philippines,131591,1237373
Lago Agrio,South America,Ecuador,92439,-76869314
Lago Agrio,South America,Ecuador,8889,-7686917
Cochrane,South America,Chile,-4733,-72
Cochrane,South America,Chile,-472557,-725695
Malargüe,South America,Argentina,-354936,-6957427
Malargüe,South America,Argentina,-3547546,-6958427
Gaviotas,South America,Colombia,455,-70926
Gaviotas,South America,Colombia,453228,-7093426
Logan,North America,United States,4178,-1119
Logan,North America,United States,4173549,-11183439
Logroño,Europe,Spain,4245779,-244083
London,Europe,United Kingdom,5115609,-17818
Luuq,Africa,Somalia,380885,4254593
Luuq,Africa,Somalia,380315,4254417
Lagunillas,South America,Venezuela,8517,-714
Shannan,Asia,China,2842577,923442
Leguizamo CO,South America,Colombia,-1833,-7475
Shannan,Asia,China,2924215,9173972
Lahr,Europe,Germany,4835642,782561
Lahr,Europe,Germany,4834042,786886
Lost Harbor (historical),North America,United States,5423764,-16559349
Lost Harbor (historical),North America,United States,5424537,-16561615
Linhai,Asia,China,2888301,12124254
Linhai,Asia,China,2885535,1211447
Lahore,Asia,Pakistan,3152156,7440359
Lahore,Asia,Pakistan,3154972,7434361
Lightning Ridge,Oceania,Australia,-29456667,147984444
Lightning Ridge,Oceania,Australia,-2942743,14797865
Lereh,Asia,Indonesia,-3133,1399
Lereh,Asia,Indonesia,-313333,1399
Laohekou,Asia,China,323894,111695
Laohekou,Asia,China,3238583,11166778
Linhares,South America,Brazil,-1935848,-4007303
Lishan,Asia,Taiwan,2425,1212
Linhares,South America,Brazil,-1939111,-4007222
Lehu,Oceania,Papua New Guinea,-6417,1557
London,Europe,United Kingdom,514775,-461389
Las Heras,South America,Argentina,-46533056,-68951111
Las Heras,South America,Argentina,-4654186,-6893593
Lianshulu,Africa,Namibia,-18116,23397
Lianshulu,Africa,Namibia,-1816667,2341667
Lock Haven,North America,United States,4113,-7745
Lock Haven,North America,United States,4113701,-7744693
Lanzhou,Asia,China,3651524,10362078
Lanzhou,Asia,China,3605701,10383987
Liangping District,Asia,China,306794,107786
Liangping District,Asia,China,3067409,1077938
Limbunya Airport,Oceania,Australia,-1733,1298
Limon,North America,United States,3927,-1037
Limon,North America,United States,3926388,-10369217
Valkenburg,Europe,Netherlands,5216614,441794
Valkenburg,Europe,Netherlands,5218,443194
Libenge,Africa,Democratic Republic of the Congo,3633,1863
Libenge,Africa,Democratic Republic of the Congo,365332,1863566
Lifou Island,Oceania,New Caledonia,-207748,16723986
Lifou Island,Oceania,New Caledonia,-2088333,16721667
Limoges,Europe,France,45862778,1179444
Limoges,Europe,France,4583153,12578
Kaua‘i=Lihue,North America,United States,2197583,-15933861
Kaua‘i=Lihue,North America,United States,2204942,-15953099
Kaua‘i=Lihue,North America,United States,2197886,-15936719
Mulia,Asia,Indonesia,-3167,1362
Mulia,Asia,Indonesia,-373333,13796667
Long Island,North America,United States,5486041,-13272068
Long Island,North America,United States,5485428,-13273098
Likiep Atoll,Oceania,Marshall Islands,982238,16930477
Likiep Atoll,Oceania,Marshall Islands,988498,16914345
Lille,Europe,France,5057037,310643
Lille,Europe,France,5063297,305858
Lima,South America,Peru,-12021889,-77114319
Lima,South America,Peru,-1204318,-7702824
Milan,Europe,Italy,45445103,9276739
Limón,North America,Costa Rica,995796,-8302201
Limón,North America,Costa Rica,999074,-8303596
Lins,South America,Brazil,-21664039,-49730519
Lins,South America,Brazil,-2167861,-497425
Lisala,Africa,Democratic Republic of the Congo,2170658,21496906
Lisala,Africa,Democratic Republic of the Congo,215127,2151672
Liberia,North America,Costa Rica,1059329,-8554441
Liberia,North America,Costa Rica,1063504,-8543772
Lisbon,Europe,Portugal,3878131,-913592
Lisbon,Europe,Portugal,3871667,-913333
Little Rock,North America,United States,34729444,-92224306
Little Rock,North America,United States,3474648,-9228959
Linosa,Europe,Italy,3585663,1286291
Linosa,Europe,Italy,3585918,1286272
Livengood,North America,United States,6553,-1485
Loikaw,Asia,Myanmar,19691494,97214825
Loikaw,Asia,Myanmar,1967417,9720944
Likoma Island,Africa,Malawi,-1208167,3473611
Likoma Island,Africa,Malawi,-1206613,3473066
Ft. Stewart,North America,United States,3178,-8164
Limestone,North America,United States,4690866,-6782585
Lodja,Africa,Democratic Republic of the Congo,-348333,2346667
Lodja,Africa,Democratic Republic of the Congo,-352105,236005
Lijiang,Asia,China,2667203,10024721
Lijiang,Asia,China,2686879,10022072
Angleton,North America,United States,2911028,-9545993
Angleton,North America,United States,2916941,-9543188
Ljubljana,Europe,Slovenia,4605883,1451305
Ljubljana,Europe,Slovenia,4622369,1445761
Ljubljana,Europe,Slovenia,4605108,1450513
Larantuka,Asia,Indonesia,-827426,12300074
Larantuka,Asia,Indonesia,-83468,1229771
Lakeba Island,Oceania,Fiji,-1819959,-17881665
Lakeba Island,Oceania,Fiji,-1821667,-17878333
Lekana,Africa,Republic of the Congo,-2317,146
Lakeland Downs Airport,Oceania,Australia,-1584444,14485027
Seattle,North America,United States,4762799,-12233933
Lokichokio,Africa,Kenya,420412,343482
Lokichokio,Africa,Kenya,420771,3435378
Long Akah,Asia,Malaysia,331355,11478565
Long Akah,Asia,Malaysia,331667,11478333
Lassihing,Asia,Indonesia,241186,9632928
Duluth,North America,United States,4676503,-9211443
Lassihing,Asia,Indonesia,24225,963142
Łódź,Europe,Poland,517578,194321
Kulik Lodge,North America,United States,5896483,-15511021
Kulik Lodge,North America,United States,5898014,-15511837
Lakselv,Europe,Norway,70068814,24973489
Lakselv,Europe,Norway,7005133,2497182
Bolaang Mongondow Airport,Asia,Indonesia,88858,12403306
Leknes,Europe,Norway,6815425,1361326
Leknes,Europe,Norway,6814746,1361151
Lucknow,Asia,India,2676059,8088934
Lucknow,Asia,India,2683928,8092313
Lake Placid,North America,United States,443,-7398
Lake Placid,North America,United States,4427949,-7397987
Las Khorey,Africa,Somalia,1117082,4820294
Las Khorey,Africa,Somalia,111595,481967
Lakeside,North America,United States,3282235,-9749335
Lake Rudolf Airport,Africa,Kenya,3417,3588
Lakeview,North America,United States,4217,-1204
Lakeview,North America,United States,4218877,-12034579
Lekhwair,Asia,Oman,228047,553658
Lake Manyara,Africa,Tanzania,-337625,3581852
Lake Manyara,Africa,Tanzania,-358333,3583333
Brandon,Europe,United Kingdom,5240933,561
Brandon,Europe,United Kingdom,5244774,62382
Luleå,Europe,Sweden,6554376,2212199
Luleå,Europe,Sweden,6558415,2215465
Libo County,Asia,China,2545102,10796247
Libo County,Asia,China,2540081,10790151
Lal-lo,Asia,Philippines,18181,12174487
Lal-lo,Asia,Philippines,1820198,12166085
Loudi,Asia,China,277435,11200027
Loudi,Asia,China,277425,112001
Malelane,Africa,South Africa,-25473603,31565828
Yongzhou,Asia,China,2634658,11161028
Yongzhou,Asia,China,2642389,11161306
Chillagoe,Oceania,Australia,-1713874,14452888
Chillagoe,Oceania,Australia,-1715391,14452266
La Lima,North America,Honduras,1544199,-8789889
La Lima,North America,Honduras,1543333,-8791667
Lalibela,Africa,Ethiopia,1197518,3898061
Lalibela,Africa,Ethiopia,1203219,3904756
Lalmonirhat,Asia,Bangladesh,258875,894331
Lubuklinggau,Asia,Indonesia,-328231,10291623
Lalmonirhat,Asia,Bangladesh,2591719,8944595
Lubuklinggau,Asia,Indonesia,-32945,1028614
Lankaran,Asia,Azerbaijan,3874997,4881243
Lankaran,Asia,Azerbaijan,3875428,4885062
Lissadell,Oceania,Australia,-1666205,12859076
Lissadell,Oceania,Australia,-1667698,12855635
Long Lama,Asia,Malaysia,3767,1144
Lomlom,Oceania,Solomon Islands,-1029663,16632725
Long Lama,Asia,Malaysia,376667,1144
Lomlom,Oceania,Solomon Islands,-1028333,16626667
Kelila,Asia,Indonesia,-368457,1386775
Kelila,Asia,Indonesia,-368235,13866823
Palopo,Asia,Indonesia,-308464,12024519
Palopo,Asia,Indonesia,-29925,12019694
Linda Downs,Oceania,Australia,-2302,1387
Lu’an,Asia,China,3171705,11649568
Lu’an,Asia,China,3173561,11651688
Las Lomitas,South America,Argentina,-247,-606
Las Lomitas,South America,Argentina,-2470955,-6059303
Lobito,Africa,Angola,-123711,135367
Lobito,Africa,Angola,-123644,1353601
